Index,geohash,day,timestamp,demand,RoadType,NumberofLanes,LargeVehicles,Landmarks,Temperature,Weather,hour,minute,dayofweek,month,dayofmonth,weekofyear,is_weekend
25372,qp090k,48,1900-01-01 07:15:00,0.2737936558509197,Street,1,Not Allowed,Yes,23.916918531316767,Sunny,7,15,0,1,1,1,0
25373,qp090s,48,1900-01-01 07:15:00,0.2614889330080636,Street,1,Not Allowed,Yes,24.2252856582384,Sunny,7,15,0,1,1,1,0
25374,qp094k,48,1900-01-01 07:15:00,0.0530095000321437,Residential,1,Not Allowed,No,18.101424702834656,Foggy,7,15,0,1,1,1,0
25375,qp094s,48,1900-01-01 07:15:00,0.0094857083283802,Residential,1,Not Allowed,No,21.258109190626044,Sunny,7,15,0,1,1,1,0
25376,qp095k,48,1900-01-01 07:15:00,0.0258530038512383,Residential,1,Not Allowed,No,25.189981125654302,Sunny,7,15,0,1,1,1,0
25377,qp095s,48,1900-01-01 07:15:00,0.0020922498020737,Residential,3,Allowed,Yes,1.7742762110490258,Snowy,7,15,0,1,1,1,0
25378,qp095u,48,1900-01-01 07:15:00,0.0187224062824045,Residential,1,Not Allowed,No,26.306761657753743,Sunny,7,15,0,1,1,1,0
25379,qp09hh,48,1900-01-01 07:15:00,0.3078860477186065,Street,1,Not Allowed,Yes,15.519722645689098,Foggy,7,15,0,1,1,1,0
25380,qp09hk,48,1900-01-01 07:15:00,0.0004592045121261,Residential,3,Allowed,Yes,18.215084088860944,Foggy,7,15,0,1,1,1,0
25381,qp09hs,48,1900-01-01 07:15:00,0.0439971047502034,Residential,3,Allowed,Yes,2.6963303386676234,Snowy,7,15,0,1,1,1,0
25382,qp03pt,48,1900-01-01 07:15:00,0.0780339296119,Residential,2,Not Allowed,Yes,26.67451210957204,Sunny,7,15,0,1,1,1,0
25383,qp03pv,48,1900-01-01 07:15:00,0.1424606342149609,Residential,2,Not Allowed,Yes,15.8618086308189,Foggy,7,15,0,1,1,1,0
25384,qp090j,48,1900-01-01 07:15:00,0.0401428704928177,Residential,1,Not Allowed,No,12.904409423000502,Rainy,7,15,0,1,1,1,0
25385,qp090m,48,1900-01-01 07:15:00,0.0905417906346588,Residential,2,Not Allowed,Yes,4.994230861858693,Snowy,7,15,0,1,1,1,0
25386,qp090t,48,1900-01-01 07:15:00,0.2248080419932882,Street,1,Not Allowed,Yes,6.881478127519536,Snowy,7,15,0,1,1,1,0
25387,qp091m,48,1900-01-01 07:15:00,0.0514033405486159,Residential,3,Allowed,Yes,19.333982866210462,Sunny,7,15,0,1,1,1,0
25388,qp091t,48,1900-01-01 07:15:00,0.0775348500401679,Residential,1,Not Allowed,No,7.02634305403069,Rainy,7,15,0,1,1,1,0
25389,qp091v,48,1900-01-01 07:15:00,0.0033231747703455,Residential,2,Not Allowed,Yes,,Foggy,7,15,0,1,1,1,0
25390,qp094j,48,1900-01-01 07:15:00,0.0316736857628571,Residential,3,Allowed,Yes,6.961184079745683,Snowy,7,15,0,1,1,1,0
25391,qp094m,48,1900-01-01 07:15:00,0.0664189593605472,Residential,2,Not Allowed,Yes,0.6038979622346758,Snowy,7,15,0,1,1,1,0
25392,qp094t,48,1900-01-01 07:15:00,0.1014955444533986,Residential,1,Not Allowed,No,19.100344284115742,Sunny,7,15,0,1,1,1,0
25393,qp094v,48,1900-01-01 07:15:00,0.0042635977623859,Residential,3,Allowed,Yes,20.095275454561133,Sunny,7,15,0,1,1,1,0
25394,qp095j,48,1900-01-01 07:15:00,0.000986757454376,Residential,2,Not Allowed,Yes,20.18879541857128,Sunny,7,15,0,1,1,1,0
25395,qp095m,48,1900-01-01 07:15:00,0.0343288207634089,Residential,2,Not Allowed,Yes,12.861254578274094,Rainy,7,15,0,1,1,1,0
25396,qp095t,48,1900-01-01 07:15:00,0.0262467055009733,Residential,1,Not Allowed,No,18.220742499290427,Foggy,7,15,0,1,1,1,0
25397,qp095v,48,1900-01-01 07:15:00,0.1724408837303522,Residential,3,Allowed,Yes,20.74065323101169,Sunny,7,15,0,1,1,1,0
25398,qp09hj,48,1900-01-01 07:15:00,0.2197753804495678,Residential,3,Allowed,Yes,11.85236117273179,Rainy,7,15,0,1,1,1,0
25399,qp09hm,48,1900-01-01 07:15:00,0.0994467672447037,Residential,1,Not Allowed,No,20.13692029329481,Sunny,7,15,0,1,1,1,0
25400,qp09ht,48,1900-01-01 07:15:00,0.1187866156804678,Residential,2,Not Allowed,Yes,10.992284516260415,Rainy,7,15,0,1,1,1,0
25401,qp09hv,48,1900-01-01 07:15:00,0.0660904036839512,Residential,3,Allowed,Yes,24.94951634717493,Sunny,7,15,0,1,1,1,0
25402,qp09jt,48,1900-01-01 07:15:00,0.0087918560883493,Residential,2,Not Allowed,Yes,10.468962160744612,Rainy,7,15,0,1,1,1,0
25403,qp09jv,48,1900-01-01 07:15:00,0.0381879691073677,Residential,2,Not Allowed,Yes,12.121159478791116,Rainy,7,15,0,1,1,1,0
25404,qp03jq,48,1900-01-01 07:15:00,0.0329809853929063,Residential,1,Not Allowed,No,29.980439210911847,Sunny,7,15,0,1,1,1,0
25405,qp03jw,48,1900-01-01 07:15:00,0.0356610900762951,Residential,2,Not Allowed,Yes,21.66998653486968,Sunny,7,15,0,1,1,1,0
25406,qp03jy,48,1900-01-01 07:15:00,0.0378187227428578,Residential,2,Not Allowed,Yes,12.8646815186804,Rainy,7,15,0,1,1,1,0
25407,qp03nq,48,1900-01-01 07:15:00,0.13829125957581,Residential,2,Not Allowed,Yes,12.39469081598033,Rainy,7,15,0,1,1,1,0
25408,qp03nw,48,1900-01-01 07:15:00,0.090610799794785,Residential,2,Not Allowed,Yes,14.415970946639725,Foggy,7,15,0,1,1,1,0
25409,qp03ny,48,1900-01-01 07:15:00,0.0911641316005985,Residential,2,Not Allowed,Yes,-0.1259404475608576,Snowy,7,15,0,1,1,1,0
25410,qp03pn,48,1900-01-01 07:15:00,0.0067631908866745,Residential,3,Allowed,Yes,16.39748273150333,Foggy,7,15,0,1,1,1,0
25411,qp03pq,48,1900-01-01 07:15:00,0.0397796196146753,Residential,3,Allowed,Yes,13.21750809548776,Rainy,7,15,0,1,1,1,0
25412,qp03pw,48,1900-01-01 07:15:00,0.0187896423556689,Residential,2,Not Allowed,Yes,28.9972074500232,Sunny,7,15,0,1,1,1,0
25413,qp03py,48,1900-01-01 07:15:00,0.0142510334176077,,3,Allowed,Yes,18.620734797815583,Foggy,7,15,0,1,1,1,0
25414,qp090n,48,1900-01-01 07:15:00,0.0142407281746437,Residential,3,Allowed,Yes,14.89476692769841,,7,15,0,1,1,1,0
25415,qp090q,48,1900-01-01 07:15:00,0.0438167235160731,Residential,1,Not Allowed,No,18.7264404186215,Foggy,7,15,0,1,1,1,0
25416,qp090w,48,1900-01-01 07:15:00,0.0336473740568429,Residential,2,Not Allowed,Yes,27.219262293127848,Sunny,7,15,0,1,1,1,0
25417,qp091q,48,1900-01-01 07:15:00,0.0319171472324922,Residential,1,Not Allowed,No,19.947405626825383,Sunny,7,15,0,1,1,1,0
25418,qp091w,48,1900-01-01 07:15:00,0.006275571512934,Residential,3,Allowed,Yes,14.387986371103146,Foggy,7,15,0,1,1,1,0
25419,qp091y,48,1900-01-01 07:15:00,0.029446011008765,Residential,1,Not Allowed,No,10.653345665251798,Rainy,7,15,0,1,1,1,0
25420,qp094n,48,1900-01-01 07:15:00,0.2078181796074424,Residential,3,Allowed,Yes,,Sunny,7,15,0,1,1,1,0
25421,qp094q,48,1900-01-01 07:15:00,0.1756114502033784,Residential,1,Not Allowed,No,28.320893691885917,Sunny,7,15,0,1,1,1,0
25422,qp094w,48,1900-01-01 07:15:00,0.035810225484751,Residential,1,Not Allowed,No,20.0359800008592,Sunny,7,15,0,1,1,1,0
25423,qp094y,48,1900-01-01 07:15:00,0.034635752506187,Residential,2,Not Allowed,Yes,4.11280323094454,Snowy,7,15,0,1,1,1,0
25424,qp095n,48,1900-01-01 07:15:00,0.0391344962167346,Residential,3,Allowed,Yes,34.371812008815155,Sunny,7,15,0,1,1,1,0
25425,qp095q,48,1900-01-01 07:15:00,0.124968900336954,Residential,1,Not Allowed,No,25.39760421240358,Sunny,7,15,0,1,1,1,0
25426,qp095w,48,1900-01-01 07:15:00,0.0662237571113549,Residential,2,Not Allowed,Yes,24.74488125336213,Sunny,7,15,0,1,1,1,0
25427,qp095y,48,1900-01-01 07:15:00,0.0092600574957925,Residential,3,Allowed,Yes,9.842109653964474,Rainy,7,15,0,1,1,1,0
25428,qp09hn,48,1900-01-01 07:15:00,0.0534802661201417,Residential,3,Allowed,Yes,24.83242475163633,Sunny,7,15,0,1,1,1,0
25429,qp09hq,48,1900-01-01 07:15:00,0.0249588565356471,Residential,1,Not Allowed,No,33.43866759423872,Sunny,7,15,0,1,1,1,0
25430,qp09hy,48,1900-01-01 07:15:00,0.0246556940429913,Residential,2,Not Allowed,Yes,29.19064292624532,Sunny,7,15,0,1,1,1,0
25431,qp09jq,48,1900-01-01 07:15:00,0.2119665290957806,Residential,1,Not Allowed,No,8.053853702776054,Rainy,7,15,0,1,1,1,0
25432,qp03jr,48,1900-01-01 07:15:00,0.0122029917534794,Residential,2,Not Allowed,Yes,4.092770851685875,Snowy,7,15,0,1,1,1,0
25433,qp03jx,48,1900-01-01 07:15:00,0.0332544369787619,Residential,2,Not Allowed,Yes,1.9488157634624148,Snowy,7,15,0,1,1,1,0
25434,qp03jz,48,1900-01-01 07:15:00,0.0467272872863725,Residential,3,Allowed,Yes,22.98625464416435,Sunny,7,15,0,1,1,1,0
25435,qp03np,48,1900-01-01 07:15:00,0.0152772391611743,Residential,3,Allowed,Yes,12.87609875538682,Rainy,7,15,0,1,1,1,0
25436,qp03nr,48,1900-01-01 07:15:00,0.054420466426951,Residential,2,Not Allowed,Yes,17.334836920410922,Foggy,7,15,0,1,1,1,0
25437,qp03nx,48,1900-01-01 07:15:00,0.054390357687359,Residential,1,Not Allowed,No,27.44735379729879,Sunny,7,15,0,1,1,1,0
25438,qp03nz,48,1900-01-01 07:15:00,0.1423380638021599,Residential,3,Allowed,Yes,17.796103357963062,Foggy,7,15,0,1,1,1,0
25439,qp03pp,48,1900-01-01 07:15:00,0.083634625315888,Residential,1,Not Allowed,No,-4.211374798726798,Snowy,7,15,0,1,1,1,0
25440,qp03pr,48,1900-01-01 07:15:00,0.1100345256545368,Residential,1,Not Allowed,No,8.43000450675608,Rainy,7,15,0,1,1,1,0
25441,qp03px,48,1900-01-01 07:15:00,0.054190051185116,Residential,2,Not Allowed,Yes,7.073052979282167,Rainy,7,15,0,1,1,1,0
25442,qp03pz,48,1900-01-01 07:15:00,0.0690633495077013,Residential,1,Not Allowed,No,30.062210633331063,Sunny,7,15,0,1,1,1,0
25443,qp090p,48,1900-01-01 07:15:00,0.0332810912750352,Residential,3,Allowed,Yes,19.56342842562205,Sunny,7,15,0,1,1,1,0
25444,qp090r,48,1900-01-01 07:15:00,0.0677258266539021,Residential,2,Not Allowed,Yes,19.034078705898228,Sunny,7,15,0,1,1,1,0
25445,qp090x,48,1900-01-01 07:15:00,0.045785033488445,Residential,3,Allowed,Yes,16.536284473671493,Foggy,7,15,0,1,1,1,0
25446,qp091z,48,1900-01-01 07:15:00,0.1071262783979619,Residential,2,Not Allowed,Yes,15.282365719244844,Foggy,7,15,0,1,1,1,0
25447,qp094p,48,1900-01-01 07:15:00,0.0508825220363377,Residential,1,Not Allowed,No,23.21025724190682,Sunny,7,15,0,1,1,1,0
25448,qp094r,48,1900-01-01 07:15:00,0.5192388004713375,Highway,2,Allowed,No,5.220772639351434,Snowy,7,15,0,1,1,1,0
25449,qp094x,48,1900-01-01 07:15:00,0.1254392935413724,Residential,1,Not Allowed,No,6.896314405275817,Snowy,7,15,0,1,1,1,0
25450,qp094z,48,1900-01-01 07:15:00,0.0378868376272136,Residential,1,Not Allowed,No,17.711241340771764,Foggy,7,15,0,1,1,1,0
25451,qp095r,48,1900-01-01 07:15:00,0.1082639425221453,Residential,1,Not Allowed,No,,Rainy,7,15,0,1,1,1,0
25452,qp095x,48,1900-01-01 07:15:00,0.0891595161792919,Residential,2,Not Allowed,Yes,17.42655773431643,Foggy,7,15,0,1,1,1,0
25453,qp095z,48,1900-01-01 07:15:00,0.0546555942941819,Residential,2,Not Allowed,Yes,4.805399997763493,Snowy,7,15,0,1,1,1,0
25454,qp09hp,48,1900-01-01 07:15:00,0.0263139481933144,Residential,1,Not Allowed,No,8.239235599645887,Rainy,7,15,0,1,1,1,0
25455,qp09hr,48,1900-01-01 07:15:00,0.0153410216030298,Residential,3,Allowed,Yes,14.792469850949464,Foggy,7,15,0,1,1,1,0
25456,qp09hx,48,1900-01-01 07:15:00,0.0017334494950207,Residential,2,Not Allowed,Yes,17.240022400684758,Foggy,7,15,0,1,1,1,0
25457,qp09jp,48,1900-01-01 07:15:00,0.2104838648530594,Residential,2,Not Allowed,Yes,28.0449998931456,Sunny,7,15,0,1,1,1,0
25458,qp09jz,48,1900-01-01 07:15:00,0.0144031098973039,Residential,1,Not Allowed,No,12.602779097283952,Rainy,7,15,0,1,1,1,0
25459,qp03m2,48,1900-01-01 07:15:00,0.0113365542671307,Residential,2,Not Allowed,Yes,24.467386734094323,Sunny,7,15,0,1,1,1,0
25460,qp03m8,48,1900-01-01 07:15:00,0.0232983507755063,Residential,3,Allowed,Yes,15.865193302792472,Foggy,7,15,0,1,1,1,0
25461,qp03mb,48,1900-01-01 07:15:00,0.1109592949312826,Residential,3,Allowed,Yes,19.364053796406367,Sunny,7,15,0,1,1,1,0
25462,qp03q0,48,1900-01-01 07:15:00,0.0754526894712425,Residential,3,Allowed,Yes,11.81682970438086,Rainy,7,15,0,1,1,1,0
25463,qp03q2,48,1900-01-01 07:15:00,0.0316619225216459,Residential,2,Not Allowed,Yes,14.542984646945458,Foggy,7,15,0,1,1,1,0
25464,qp03q8,48,1900-01-01 07:15:00,0.0587473329322994,Residential,1,Not Allowed,No,10.515976060582156,Rainy,7,15,0,1,1,1,0
25465,qp03qb,48,1900-01-01 07:15:00,0.1276325497248508,Residential,2,Not Allowed,Yes,7.673582993389983,Rainy,7,15,0,1,1,1,0
25466,qp03r0,48,1900-01-01 07:15:00,0.1325657511973607,Residential,2,Not Allowed,Yes,7.669206663087486,Rainy,7,15,0,1,1,1,0
25467,qp03r2,48,1900-01-01 07:15:00,0.3203738796267712,Street,1,Not Allowed,Yes,12.970688907291716,Rainy,7,15,0,1,1,1,0
25468,qp03r8,48,1900-01-01 07:15:00,0.0547329271108863,Residential,2,Not Allowed,Yes,9.029703337179177,Rainy,7,15,0,1,1,1,0
25469,qp03rb,48,1900-01-01 07:15:00,0.0162693552474981,Residential,2,Not Allowed,Yes,20.40272803975828,Sunny,7,15,0,1,1,1,0
25470,qp0920,48,1900-01-01 07:15:00,0.1229221669774934,Residential,2,Not Allowed,Yes,15.237909849050324,Foggy,7,15,0,1,1,1,0
25471,qp0922,48,1900-01-01 07:15:00,0.0009312907546038,Residential,2,Not Allowed,Yes,6.855988567376555,Snowy,7,15,0,1,1,1,0
25472,qp0928,48,1900-01-01 07:15:00,0.0540762331981527,Residential,2,Not Allowed,Yes,16.52388536653582,Foggy,7,15,0,1,1,1,0
25473,qp093b,48,1900-01-01 07:15:00,0.122905527895267,Residential,1,Not Allowed,No,14.03268253188632,Foggy,7,15,0,1,1,1,0
25474,qp0960,48,1900-01-01 07:15:00,0.0467149595514021,Residential,2,Not Allowed,Yes,16.112107283239112,Foggy,7,15,0,1,1,1,0
25475,qp0962,48,1900-01-01 07:15:00,0.1053927587053758,Residential,2,Not Allowed,Yes,10.603302007757163,Rainy,7,15,0,1,1,1,0
25476,qp0968,48,1900-01-01 07:15:00,0.0399389996460599,Residential,1,Not Allowed,No,22.59134634475171,Sunny,7,15,0,1,1,1,0
25477,qp096b,48,1900-01-01 07:15:00,0.142997742476574,Residential,1,Not Allowed,No,23.343447728612567,Sunny,7,15,0,1,1,1,0
25478,qp0970,48,1900-01-01 07:15:00,0.0358850810197456,Residential,2,Not Allowed,Yes,18.488437814816844,Foggy,7,15,0,1,1,1,0
25479,qp0972,48,1900-01-01 07:15:00,0.0484402508758006,Residential,2,Not Allowed,Yes,12.7823455809337,Rainy,7,15,0,1,1,1,0
25480,qp0978,48,1900-01-01 07:15:00,0.0379056840435199,Residential,2,Not Allowed,Yes,16.59312216290809,Foggy,7,15,0,1,1,1,0
25481,qp097b,48,1900-01-01 07:15:00,0.006787073617505,Residential,3,Allowed,Yes,9.177390913459584,Rainy,7,15,0,1,1,1,0
25482,qp09k0,48,1900-01-01 07:15:00,0.0064687451558247,Residential,3,Allowed,Yes,,Foggy,7,15,0,1,1,1,0
25483,qp09k2,48,1900-01-01 07:15:00,0.1879055988595997,Residential,2,Not Allowed,Yes,22.37376152371641,Sunny,7,15,0,1,1,1,0
25484,qp09kb,48,1900-01-01 07:15:00,0.078695594041326,Residential,2,Not Allowed,Yes,14.081355290728752,Foggy,7,15,0,1,1,1,0
25485,qp09m0,48,1900-01-01 07:15:00,0.0865094950976647,Residential,3,Allowed,Yes,19.26505554323825,Sunny,7,15,0,1,1,1,0
25486,qp09m2,48,1900-01-01 07:15:00,0.0110971063892618,Residential,1,Not Allowed,No,13.938889610227974,Rainy,7,15,0,1,1,1,0
25487,qp03m9,48,1900-01-01 07:15:00,0.0387301851150418,Residential,2,Not Allowed,Yes,33.06169429369202,Sunny,7,15,0,1,1,1,0
25488,qp03mc,48,1900-01-01 07:15:00,0.0306987024235638,Residential,1,Not Allowed,No,15.626153584677912,Foggy,7,15,0,1,1,1,0
25489,qp03q1,48,1900-01-01 07:15:00,0.0459682674624448,Residential,3,Allowed,Yes,26.41553966089629,Sunny,7,15,0,1,1,1,0
25490,qp03q3,48,1900-01-01 07:15:00,0.0378589376651646,Residential,1,Not Allowed,No,22.582161637183184,Sunny,7,15,0,1,1,1,0
25491,qp03q9,48,1900-01-01 07:15:00,0.1547527572599629,Residential,2,Not Allowed,Yes,16.420405782957424,Foggy,7,15,0,1,1,1,0
25492,qp03qc,48,1900-01-01 07:15:00,0.1259291455245171,Residential,3,Allowed,Yes,12.712456112792513,Rainy,7,15,0,1,1,1,0
25493,qp03r1,48,1900-01-01 07:15:00,0.1230152877927238,Residential,3,Allowed,Yes,15.52872884848723,Foggy,7,15,0,1,1,1,0
25494,qp03r3,48,1900-01-01 07:15:00,0.117717508134758,Residential,2,Not Allowed,Yes,23.29355432939461,Sunny,7,15,0,1,1,1,0
25495,qp03r9,48,1900-01-01 07:15:00,0.1228490728844439,Residential,3,Allowed,Yes,20.22957723435297,Sunny,7,15,0,1,1,1,0
25496,qp03rc,48,1900-01-01 07:15:00,0.0103290124278256,Residential,2,Not Allowed,Yes,9.908500660440335,Rainy,7,15,0,1,1,1,0
25497,qp0921,48,1900-01-01 07:15:00,0.0783313446463143,Residential,3,Allowed,Yes,12.2520107007773,Rainy,7,15,0,1,1,1,0
25498,qp0923,48,1900-01-01 07:15:00,0.0078456697736563,Residential,3,Allowed,Yes,25.119548618185256,Sunny,7,15,0,1,1,1,0
25499,qp0929,48,1900-01-01 07:15:00,0.0857243881414613,Residential,2,Not Allowed,Yes,5.178481309929689,Snowy,7,15,0,1,1,1,0
25500,qp093c,48,1900-01-01 07:15:00,0.0105075885398524,Residential,2,Not Allowed,Yes,19.7341243443698,Sunny,7,15,0,1,1,1,0
25501,qp0961,48,1900-01-01 07:15:00,0.0507185079327174,Residential,3,Allowed,Yes,13.44013319478733,Rainy,7,15,0,1,1,1,0
25502,qp0963,48,1900-01-01 07:15:00,0.0346010656753161,Residential,3,Allowed,Yes,22.063987695548285,Sunny,7,15,0,1,1,1,0
25503,qp0969,48,1900-01-01 07:15:00,0.0198565760175765,Residential,2,Not Allowed,Yes,20.53886229752688,Sunny,7,15,0,1,1,1,0
25504,qp096c,48,1900-01-01 07:15:00,0.0510439958811057,Residential,3,Allowed,Yes,17.224875624718816,Foggy,7,15,0,1,1,1,0
25505,qp0973,48,1900-01-01 07:15:00,0.0090388262795423,Residential,3,Allowed,Yes,10.475064738900429,Rainy,7,15,0,1,1,1,0
25506,qp0979,48,1900-01-01 07:15:00,0.041073624992434,Residential,3,Allowed,Yes,21.03252720620354,Sunny,7,15,0,1,1,1,0
25507,qp097c,48,1900-01-01 07:15:00,0.0543075625382698,Residential,1,Not Allowed,No,28.22491927676999,Sunny,7,15,0,1,1,1,0
25508,qp09k3,48,1900-01-01 07:15:00,0.0371565153262085,Residential,2,Not Allowed,Yes,21.564620783843026,Sunny,7,15,0,1,1,1,0
25509,qp09k9,48,1900-01-01 07:15:00,0.0054840690108461,Residential,1,Not Allowed,No,12.270781486936176,Rainy,7,15,0,1,1,1,0
25510,qp09kc,48,1900-01-01 07:15:00,0.0303214993332276,Residential,3,Allowed,Yes,5.311547479965267,Snowy,7,15,0,1,1,1,0
25511,qp09m1,48,1900-01-01 07:15:00,0.0155131949672688,Residential,3,Allowed,Yes,9.368114015845416,,7,15,0,1,1,1,0
25512,qp09m3,48,1900-01-01 07:15:00,0.0060817226119659,Residential,1,Not Allowed,No,9.483959830739703,Rainy,7,15,0,1,1,1,0
25513,qp03m6,48,1900-01-01 07:15:00,0.1115290297044023,Residential,2,Not Allowed,Yes,,Sunny,7,15,0,1,1,1,0
25514,qp03md,48,1900-01-01 07:15:00,0.023871458700065,Residential,3,Allowed,Yes,16.86540397021354,Foggy,7,15,0,1,1,1,0
25515,qp03mf,48,1900-01-01 07:15:00,0.0605506068857583,Residential,3,Allowed,Yes,27.82158847206689,Sunny,7,15,0,1,1,1,0
25516,qp03q4,48,1900-01-01 07:15:00,0.1093096880312356,Residential,2,Not Allowed,Yes,20.727327558467483,Sunny,7,15,0,1,1,1,0
25517,qp03q6,48,1900-01-01 07:15:00,0.040402628225071,Residential,2,Not Allowed,Yes,18.528191287376256,Foggy,7,15,0,1,1,1,0
25518,qp03qd,48,1900-01-01 07:15:00,0.1440625858488815,Residential,1,Not Allowed,No,22.66281877010252,Sunny,7,15,0,1,1,1,0
25519,qp03qf,48,1900-01-01 07:15:00,0.3080812709804299,Street,1,Not Allowed,Yes,6.328456490358207,Snowy,7,15,0,1,1,1,0
25520,qp03r4,48,1900-01-01 07:15:00,0.0670632749823893,Residential,3,Allowed,Yes,12.204646531411392,Rainy,7,15,0,1,1,1,0
25521,qp03r6,48,1900-01-01 07:15:00,0.1626918756140891,Residential,2,Not Allowed,Yes,20.374041194663103,Sunny,7,15,0,1,1,1,0
25522,qp03rd,48,1900-01-01 07:15:00,0.0515804510451591,Residential,2,Not Allowed,Yes,13.760663584915491,Rainy,7,15,0,1,1,1,0
25523,qp03rf,48,1900-01-01 07:15:00,0.1134667875622314,Residential,3,Allowed,Yes,13.616176451485602,Rainy,7,15,0,1,1,1,0
25524,qp0924,48,1900-01-01 07:15:00,0.0633262173201639,Residential,1,Not Allowed,No,21.47034242184801,Sunny,7,15,0,1,1,1,0
25525,qp0926,48,1900-01-01 07:15:00,0.0936194418127824,Residential,3,Allowed,Yes,14.938732894666025,Foggy,7,15,0,1,1,1,0
25526,qp092d,48,1900-01-01 07:15:00,0.0608555657797379,Residential,3,Allowed,Yes,9.811658413194229,Rainy,7,15,0,1,1,1,0
25527,qp096f,48,1900-01-01 07:15:00,0.2747221194879402,Street,1,Not Allowed,Yes,16.357436211997708,Foggy,7,15,0,1,1,1,0
25528,qp0974,48,1900-01-01 07:15:00,0.0393899675294902,Residential,3,Allowed,Yes,19.73573279525124,Sunny,7,15,0,1,1,1,0
25529,qp0976,48,1900-01-01 07:15:00,0.066183568645736,Residential,3,Allowed,Yes,38.67926106102946,Sunny,7,15,0,1,1,1,0
25530,qp097d,48,1900-01-01 07:15:00,0.0761064006342835,Residential,2,Not Allowed,Yes,22.55789306798326,Sunny,7,15,0,1,1,1,0
25531,qp097f,48,1900-01-01 07:15:00,0.0740056570648704,Residential,1,Not Allowed,No,9.31488244540057,Rainy,7,15,0,1,1,1,0
25532,qp09k6,48,1900-01-01 07:15:00,0.0010846593148177,Residential,3,Allowed,Yes,5.447833464142551,Snowy,7,15,0,1,1,1,0
25533,qp09kf,48,1900-01-01 07:15:00,0.0445449265942204,Residential,1,Not Allowed,No,8.657971383367965,Rainy,7,15,0,1,1,1,0
25534,qp03m7,48,1900-01-01 07:15:00,0.0233230392309902,Residential,1,Not Allowed,No,16.157742572684313,Foggy,7,15,0,1,1,1,0
25535,qp03me,48,1900-01-01 07:15:00,0.0021765854242632,Residential,2,Not Allowed,Yes,21.36470505053886,Sunny,7,15,0,1,1,1,0
25536,qp03mg,48,1900-01-01 07:15:00,0.4457760088389032,Highway,4,Allowed,Yes,19.12138987688364,Sunny,7,15,0,1,1,1,0
25537,qp03q5,48,1900-01-01 07:15:00,0.0651931925796931,Residential,2,Not Allowed,Yes,17.827938553345785,Foggy,7,15,0,1,1,1,0
25538,qp03q7,48,1900-01-01 07:15:00,0.0666204485702369,Residential,3,Allowed,Yes,32.59355843955302,Sunny,7,15,0,1,1,1,0
25539,qp03qe,48,1900-01-01 07:15:00,0.1081667367657361,Residential,2,Not Allowed,Yes,14.744191373541772,Foggy,7,15,0,1,1,1,0
25540,qp03qg,48,1900-01-01 07:15:00,0.5546094202634803,Highway,3,Allowed,Yes,11.375137796726854,Rainy,7,15,0,1,1,1,0
25541,qp03r5,48,1900-01-01 07:15:00,0.0764861785158757,Residential,2,Not Allowed,Yes,4.248103947475284,Snowy,7,15,0,1,1,1,0
25542,qp03r7,48,1900-01-01 07:15:00,0.0270539761443573,,2,Not Allowed,Yes,10.17631123680352,Rainy,7,15,0,1,1,1,0
25543,qp03re,48,1900-01-01 07:15:00,0.1361480169138638,Residential,1,Not Allowed,No,-1.718433320708673,Snowy,7,15,0,1,1,1,0
25544,qp03rg,48,1900-01-01 07:15:00,0.0842606615842081,Residential,3,Allowed,Yes,,Sunny,7,15,0,1,1,1,0
25545,qp0925,48,1900-01-01 07:15:00,0.2533991802030698,Street,1,Not Allowed,Yes,20.68099692309223,Sunny,7,15,0,1,1,1,0
25546,qp0927,48,1900-01-01 07:15:00,0.2679930558680235,Street,1,Not Allowed,Yes,14.956249627281796,Foggy,7,15,0,1,1,1,0
25547,qp092e,48,1900-01-01 07:15:00,0.0740372311572236,Residential,1,Not Allowed,No,4.260521233082107,Snowy,7,15,0,1,1,1,0
25548,qp093e,48,1900-01-01 07:15:00,0.0089263694407728,Residential,3,Allowed,Yes,2.992469882489022,Snowy,7,15,0,1,1,1,0
25549,qp093g,48,1900-01-01 07:15:00,0.015305973477488,Residential,2,Not Allowed,Yes,19.53659923649876,Sunny,7,15,0,1,1,1,0
25550,qp096e,48,1900-01-01 07:15:00,0.03455996535503,Residential,1,Not Allowed,No,25.99976330607283,Sunny,7,15,0,1,1,1,0
25551,qp096g,48,1900-01-01 07:15:00,0.1302233523242522,Residential,3,Allowed,Yes,14.015438392947098,Foggy,7,15,0,1,1,1,0
25552,qp0975,48,1900-01-01 07:15:00,0.1473519485770393,Residential,2,Not Allowed,Yes,21.15442495057028,Sunny,7,15,0,1,1,1,0
25553,qp0977,48,1900-01-01 07:15:00,0.0503271027081942,Residential,3,Allowed,Yes,11.22220804042189,Rainy,7,15,0,1,1,1,0
25554,qp097e,48,1900-01-01 07:15:00,0.1941240424143822,Residential,1,Not Allowed,No,11.018295021016788,Rainy,7,15,0,1,1,1,0
25555,qp097g,48,1900-01-01 07:15:00,0.1121149802181823,Residential,2,Not Allowed,Yes,20.72703911736393,Sunny,7,15,0,1,1,1,0
25556,qp09ke,48,1900-01-01 07:15:00,0.0498706464664198,Residential,2,Not Allowed,Yes,21.701893679961355,Sunny,7,15,0,1,1,1,0
